node_id,longitude,latitude,node_type,source_id
N12d4811224_41d8939789,12.4811224,41.8939789,road_vertex,way/125226017
N12d4811260_41d8958588,12.4811260,41.8958588,road_vertex,way/125226009
N12d4811286_41d8876896,12.4811286,41.8876896,road_vertex,way/834012175
N12d4811292_41d8942652,12.4811292,41.8942652,road_vertex,way/22979122
N12d4811299_41d8926430,12.4811299,41.8926430,road_vertex,way/123817457
N12d4811320_41d8850175,12.4811320,41.8850175,road_vertex,way/1433379451
N12d4811326_41d8899006,12.4811326,41.8899006,road_vertex,way/1359177419
N12d4811329_41d8995427,12.4811329,41.8995427,road_vertex,way/1175160235
N12d4811335_41d8898971,12.4811335,41.8898971,road_vertex,way/1359177419
N12d4811347_41d8930257,12.4811347,41.8930257,road_vertex,way/1393890966
N12d4811357_41d8960454,12.4811357,41.8960454,road_vertex,way/125226009
N12d4811370_41d8881940,12.4811370,41.8881940,road_vertex,way/1216287331
N12d4811373_41d8885637,12.4811373,41.8885637,road_vertex,way/123971362
N12d4811378_41d8923231,12.4811378,41.8923231,road_vertex,way/123817458
N12d4811380_41d8884621,12.4811380,41.8884621,road_vertex,way/123971362
N12d4811430_41d8994979,12.4811430,41.8994979,road_vertex,way/1175160235
N12d4811443_41d8948574,12.4811443,41.8948574,road_vertex,way/1144319668
N12d4811448_41d8948216,12.4811448,41.8948216,road_vertex,way/1144319668
N12d4811456_41d8898701,12.4811456,41.8898701,road_vertex,way/1216288705
N12d4811457_41d8948874,12.4811457,41.8948874,road_vertex,way/1144319668
N12d4811463_41d8899087,12.4811463,41.8899087,road_vertex,way/1216288704
N12d4811475_41d8947882,12.4811475,41.8947882,road_vertex,way/1144319668
N12d4811498_41d8949174,12.4811498,41.8949174,road_vertex,way/1144319668
N12d4811510_41d8947560,12.4811510,41.8947560,road_vertex,way/1144319668
N12d4811519_41d8944384,12.4811519,41.8944384,road_vertex,way/215331126
N12d4811529_41d8958807,12.4811529,41.8958807,road_vertex,way/125226009
N12d4811532_41d8940068,12.4811532,41.8940068,road_vertex,way/125226016
N12d4811538_41d8993990,12.4811538,41.8993990,road_vertex,way/1175160235
N12d4811548_41d8947281,12.4811548,41.8947281,road_vertex,way/1144319668
N12d4811563_41d8850511,12.4811563,41.8850511,road_vertex,way/40872929
N12d4811566_41d8949508,12.4811566,41.8949508,road_vertex,way/1144319668
N12d4811566_41d8949950,12.4811566,41.8949950,road_vertex,way/1144459338
N12d4811587_41d8885805,12.4811587,41.8885805,road_vertex,way/123971362
N12d4811599_41d8898378,12.4811599,41.8898378,road_vertex,way/1216288706
N12d4811603_41d8960218,12.4811603,41.8960218,road_vertex,way/125226009
N12d4811608_41d8946974,12.4811608,41.8946974,road_vertex,way/1144319668
N12d4811626_41d8849939,12.4811626,41.8849939,road_vertex,way/24468734
N12d4811653_41d8909155,12.4811653,41.8909155,road_vertex,way/1359176522
N12d4811653_41d8947710,12.4811653,41.8947710,road_vertex,way/125226010
N12d4811654_41d8929346,12.4811654,41.8929346,road_vertex,way/1238101041
N12d4811665_41d8949855,12.4811665,41.8949855,road_vertex,way/1144459338
N12d4811667_41d8850428,12.4811667,41.8850428,road_vertex,way/1433379451
N12d4811675_41d8947488,12.4811675,41.8947488,road_vertex,way/125226010
N12d4811707_41d8993366,12.4811707,41.8993366,road_vertex,way/1175160235
N12d4811722_41d8946540,12.4811722,41.8946540,road_vertex,way/1144319668
N12d4811722_41d8959067,12.4811722,41.8959067,road_vertex,way/125226009
N12d4811726_41d8890681,12.4811726,41.8890681,road_vertex,way/1216287331
N12d4811739_41d8877611,12.4811739,41.8877611,road_vertex,way/495085305
N12d4811765_41d8950101,12.4811765,41.8950101,road_vertex,way/1144319668
N12d4811768_41d8959946,12.4811768,41.8959946,road_vertex,way/125226009
N12d4811777_41d8945857,12.4811777,41.8945857,road_vertex,way/1144319664
N12d4811830_41d8959355,12.4811830,41.8959355,road_vertex,way/125226009
N12d4811842_41d8946189,12.4811842,41.8946189,road_vertex,way/1144319668
N12d4811847_41d8959654,12.4811847,41.8959654,road_vertex,way/125226009
N12d4811860_41d8923490,12.4811860,41.8923490,road_vertex,way/618096445
N12d4811874_41d8950260,12.4811874,41.8950260,road_vertex,way/1144319668
N12d4811875_41d8884383,12.4811875,41.8884383,road_vertex,way/123971362
N12d4811875_41d8952286,12.4811875,41.8952286,road_vertex,way/1137951720
N12d4811877_41d8882600,12.4811877,41.8882600,road_vertex,way/1216287331
N12d4811909_41d8931786,12.4811909,41.8931786,road_vertex,way/1238101040
N12d4811922_41d8992611,12.4811922,41.8992611,road_vertex,way/1175160235
N12d4811932_41d8850642,12.4811932,41.8850642,road_vertex,way/1433379451
N12d4811953_41d8885940,12.4811953,41.8885940,road_vertex,way/123971362
N12d4811958_41d8943754,12.4811958,41.8943754,road_vertex,way/215331126
N12d4811961_41d8945881,12.4811961,41.8945881,road_vertex,way/1144319668
N12d4811965_41d8926737,12.4811965,41.8926737,road_vertex,way/123817457
N12d4811971_41d8898817,12.4811971,41.8898817,road_vertex,way/81836874
N12d4811981_41d8850180,12.4811981,41.8850180,road_vertex,way/40872929
N12d4812023_41d8950398,12.4812023,41.8950398,road_vertex,way/1144319668
N12d4812166_41d8922954,12.4812166,41.8922954,road_vertex,way/41156424
N12d4812167_41d8922436,12.4812167,41.8922436,road_vertex,way/41156424
N12d4812173_41d8899251,12.4812173,41.8899251,road_vertex,way/1216288704
N12d4812173_41d8945419,12.4812173,41.8945419,road_vertex,way/1144459344
N12d4812212_41d8923278,12.4812212,41.8923278,road_vertex,way/41156424
N12d4812234_41d8921943,12.4812234,41.8921943,road_vertex,way/41156424
N12d4812236_41d8950489,12.4812236,41.8950489,road_vertex,way/1144319668
N12d4812261_41d8884332,12.4812261,41.8884332,road_vertex,way/123971362
N12d4812277_41d8835368,12.4812277,41.8835368,road_vertex,way/1272829837
N12d4812282_41d8923486,12.4812282,41.8923486,road_vertex,way/618096445
N12d4812305_41d8881268,12.4812305,41.8881268,road_vertex,way/603411419
N12d4812320_41d8945151,12.4812320,41.8945151,road_vertex,way/1144319668
N12d4812323_41d8895501,12.4812323,41.8895501,road_vertex,way/124077475
N12d4812383_41d8885963,12.4812383,41.8885963,road_vertex,way/123971362
N12d4812394_41d8921285,12.4812394,41.8921285,road_vertex,way/41156424
N12d4812400_41d8892808,12.4812400,41.8892808,road_vertex,way/123971346
N12d4812421_41d8923783,12.4812421,41.8923783,road_vertex,way/41156424
N12d4812430_41d8889023,12.4812430,41.8889023,road_vertex,way/1216287331
N12d4812453_41d8951945,12.4812453,41.8951945,road_vertex,way/1137951716
N12d4812455_41d8942079,12.4812455,41.8942079,road_vertex,way/22979122
N12d4812488_41d8927462,12.4812488,41.8927462,road_vertex,way/123817457
N12d4812519_41d8945516,12.4812519,41.8945516,road_vertex,way/1144459344
N12d4812552_41d8927020,12.4812552,41.8927020,road_vertex,way/123817457
N12d4812560_41d8850592,12.4812560,41.8850592,road_vertex,way/24468734
N12d4812575_41d8944748,12.4812575,41.8944748,road_vertex,way/1144319668
N12d4812579_41d8920762,12.4812579,41.8920762,road_vertex,way/41156424
N12d4812604_41d8942849,12.4812604,41.8942849,road_vertex,way/215331126
N12d4812636_41d8849803,12.4812636,41.8849803,road_vertex,way/1272829844
N12d4812644_41d8884384,12.4812644,41.8884384,road_vertex,way/123971362
N12d4812646_41d8927154,12.4812646,41.8927154,road_vertex,way/123817457
N12d4812647_41d8927292,12.4812647,41.8927292,road_vertex,way/123817457
N12d4812685_41d8952103,12.4812685,41.8952103,road_vertex,way/1137951716
N12d4812748_41d8835706,12.4812748,41.8835706,road_vertex,way/1272829837
N12d4812784_41d8931315,12.4812784,41.8931315,road_vertex,way/1393890966
N12d4812785_41d8914372,12.4812785,41.8914372,road_vertex,way/123817471
N12d4812799_41d8880264,12.4812799,41.8880264,road_vertex,way/961979118
N12d4812799_41d8884447,12.4812799,41.8884447,road_vertex,way/123971362
N12d4812801_41d8920446,12.4812801,41.8920446,road_vertex,way/41156424
N12d4812802_41d8940920,12.4812802,41.8940920,road_vertex,way/125226016
N12d4812803_41d8952997,12.4812803,41.8952997,road_vertex,way/1137951718
N12d4812826_41d8884149,12.4812826,41.8884149,road_vertex,way/1216287331
N12d4812829_41d8888083,12.4812829,41.8888083,road_vertex,way/1216287331
N12d4812836_41d8880165,12.4812836,41.8880165,road_vertex,way/961979118
N12d4812846_41d8895557,12.4812846,41.8895557,road_vertex,way/1216288706
N12d4812851_41d8952267,12.4812851,41.8952267,road_vertex,way/1137951716
N12d4812856_41d8880389,12.4812856,41.8880389,road_vertex,way/961979118
N12d4812867_41d8911576,12.4812867,41.8911576,road_vertex,way/123817476
N12d4812869_41d8952817,12.4812869,41.8952817,road_vertex,way/1137951716
N12d4812871_41d8924304,12.4812871,41.8924304,road_vertex,way/41156424
N12d4812884_41d8885822,12.4812884,41.8885822,road_vertex,way/123971362
N12d4812891_41d8887155,12.4812891,41.8887155,road_vertex,way/39483817
N12d4812898_41d8879440,12.4812898,41.8879440,road_vertex,way/495085305
N12d4812900_41d8884270,12.4812900,41.8884270,road_vertex,way/1216287331
N12d4812902_41d8895376,12.4812902,41.8895376,road_vertex,way/1216288706
N12d4812909_41d8950642,12.4812909,41.8950642,road_vertex,way/1144459334
N12d4812917_41d8952418,12.4812917,41.8952418,road_vertex,way/1137951716
N12d4812921_41d8849346,12.4812921,41.8849346,road_vertex,way/120930913
N12d4812923_41d8952496,12.4812923,41.8952496,road_vertex,way/1137951720
N12d4812928_41d8952560,12.4812928,41.8952560,road_vertex,way/1137951716
N12d4812990_41d8950452,12.4812990,41.8950452,road_vertex,way/1144459334
N12d4812993_41d8989994,12.4812993,41.8989994,road_vertex,way/1175160235
N12d4812996_41d8956898,12.4812996,41.8956898,road_vertex,way/1197185113
N12d4813063_41d8892508,12.4813063,41.8892508,road_vertex,way/123971387
N12d4813075_41d8899084,12.4813075,41.8899084,road_vertex,way/81836874
N12d4813083_41d8941141,12.4813083,41.8941141,road_vertex,way/1175160272
N12d4813084_41d8944014,12.4813084,41.8944014,road_vertex,way/1144319668
N12d4813100_41d8880694,12.4813100,41.8880694,road_vertex,way/961979118
N12d4813114_41d8914551,12.4813114,41.8914551,road_vertex,way/123817466
N12d4813115_41d8885715,12.4813115,41.8885715,road_vertex,way/123971362
N12d4813126_41d8879804,12.4813126,41.8879804,road_vertex,way/1415671438
N12d4813126_41d8913942,12.4813126,41.8913942,road_vertex,way/123817471
N12d4813140_41d8835987,12.4813140,41.8835987,road_vertex,way/1272829837
N12d4813148_41d8886902,12.4813148,41.8886902,road_vertex,way/1216287331
N12d4813179_41d8958359,12.4813179,41.8958359,road_vertex,way/125226007
N12d4813183_41d8950702,12.4813183,41.8950702,road_vertex,way/1144319668
N12d4813186_41d8957145,12.4813186,41.8957145,road_vertex,way/1197185114
N12d4813199_41d8849601,12.4813199,41.8849601,road_vertex,way/120930913
N12d4813204_41d8942032,12.4813204,41.8942032,road_vertex,way/215331126
N12d4813208_41d8879930,12.4813208,41.8879930,road_vertex,way/1415671438
N12d4813219_41d8850963,12.4813219,41.8850963,road_vertex,way/24468734
N12d4813236_41d8932932,12.4813236,41.8932932,road_vertex,way/1238101040
N12d4813277_41d8885076,12.4813277,41.8885076,road_vertex,way/1216287331
N12d4813296_41d8910180,12.4813296,41.8910180,road_vertex,way/32504840
N12d4813315_41d8919760,12.4813315,41.8919760,road_vertex,way/41156424
N12d4813324_41d8950742,12.4813324,41.8950742,road_vertex,way/1144319668
N12d4813326_41d8949615,12.4813326,41.8949615,road_vertex,way/1144459328
N12d4813372_41d8885633,12.4813372,41.8885633,road_vertex,way/1216287331
N12d4813377_41d8949517,12.4813377,41.8949517,road_vertex,way/1144459328
N12d4813418_41d8957187,12.4813418,41.8957187,road_vertex,way/1197185114
N12d4813507_41d8950835,12.4813507,41.8950835,road_vertex,way/1144459335
N12d4813541_41d8943460,12.4813541,41.8943460,road_vertex,way/1144319668
N12d4813550_41d8951191,12.4813550,41.8951191,road_vertex,way/1144319668
N12d4813552_41d8957335,12.4813552,41.8957335,road_vertex,way/125226004
N12d4813559_41d8951305,12.4813559,41.8951305,road_vertex,way/1144319668
N12d4813565_41d8848777,12.4813565,41.8848777,road_vertex,way/120930913
N12d4813568_41d8950931,12.4813568,41.8950931,road_vertex,way/1144319668
N12d4813568_41d8951066,12.4813568,41.8951066,road_vertex,way/1144319668
N12d4813607_41d8950819,12.4813607,41.8950819,road_vertex,way/1144459335
N12d4813609_41d8957227,12.4813609,41.8957227,road_vertex,way/1197185114
N12d4813623_41d8941577,12.4813623,41.8941577,road_vertex,way/215331126
N12d4813623_41d8951423,12.4813623,41.8951423,road_vertex,way/1144319668
N12d4813642_41d8851575,12.4813642,41.8851575,road_vertex,way/1429879786
N12d4813663_41d8892277,12.4813663,41.8892277,road_vertex,way/123971384
N12d4813675_41d8940679,12.4813675,41.8940679,road_vertex,way/1366267649
N12d4813685_41d8899594,12.4813685,41.8899594,road_vertex,way/1216288704
N12d4813692_41d8893604,12.4813692,41.8893604,road_vertex,way/1216288706
N12d4813707_41d8950818,12.4813707,41.8950818,road_vertex,way/1144459335
N12d4813717_41d8899759,12.4813717,41.8899759,road_vertex,way/1216288704
N12d4813717_41d8946633,12.4813717,41.8946633,road_vertex,way/125226010
N12d4813719_41d8909503,12.4813719,41.8909503,road_vertex,way/1359176522
N12d4813740_41d8951518,12.4813740,41.8951518,road_vertex,way/1144319668
N12d4813750_41d8956957,12.4813750,41.8956957,road_vertex,way/125226000
N12d4813764_41d8891713,12.4813764,41.8891713,road_vertex,way/123971387
N12d4813764_41d8940747,12.4813764,41.8940747,road_vertex,way/1366267649
N12d4813792_41d8950830,12.4813792,41.8950830,road_vertex,way/1144459335
N12d4813821_41d8893443,12.4813821,41.8893443,road_vertex,way/1216288706
N12d4813829_41d8849941,12.4813829,41.8849941,road_vertex,way/120930913
N12d4813832_41d8957264,12.4813832,41.8957264,road_vertex,way/1197185114
N12d4813840_41d8851221,12.4813840,41.8851221,road_vertex,way/24468734
N12d4813843_41d8914961,12.4813843,41.8914961,road_vertex,way/546596243
N12d4813848_41d8873252,12.4813848,41.8873252,road_vertex,way/351897105
N12d4813878_41d8987864,12.4813878,41.8987864,road_vertex,way/1175160235
N12d4813895_41d8946520,12.4813895,41.8946520,road_vertex,way/125226010
N12d4813895_41d8954349,12.4813895,41.8954349,road_vertex,way/1197185113
N12d4813899_41d8951582,12.4813899,41.8951582,road_vertex,way/1144319668
N12d4813915_41d8893354,12.4813915,41.8893354,road_vertex,way/1216288706
N12d4813915_41d8895618,12.4813915,41.8895618,road_vertex,way/124077475
N12d4813939_41d8891548,12.4813939,41.8891548,road_vertex,way/123971387
N12d4813960_41d8987662,12.4813960,41.8987662,road_vertex,way/1175160235
N12d4813984_41d8987604,12.4813984,41.8987604,road_vertex,way/1175160235
N12d4814005_41d8932311,12.4814005,41.8932311,road_vertex,way/1393890966
N12d4814009_41d8909343,12.4814009,41.8909343,road_vertex,way/124077482
N12d4814018_41d8956374,12.4814018,41.8956374,road_vertex,way/287483278
N12d4814020_41d8893252,12.4814020,41.8893252,road_vertex,way/1216288706
N12d4814026_41d8839033,12.4814026,41.8839033,road_vertex,way/352066919
N12d4814050_41d8883965,12.4814050,41.8883965,road_vertex,way/135737306
N12d4814057_41d8946379,12.4814057,41.8946379,road_vertex,way/125226010
N12d4814069_41d8956706,12.4814069,41.8956706,road_vertex,way/287483278
N12d4814083_41d8942969,12.4814083,41.8942969,road_vertex,way/1144319668
N12d4814122_41d8925473,12.4814122,41.8925473,road_vertex,way/949721438
N12d4814134_41d8888293,12.4814134,41.8888293,road_vertex,way/603411409
N12d4814155_41d8891373,12.4814155,41.8891373,road_vertex,way/123971387
N12d4814155_41d8893148,12.4814155,41.8893148,road_vertex,way/1216288706
N12d4814173_41d8912856,12.4814173,41.8912856,road_vertex,way/123817471
N12d4814179_41d8899854,12.4814179,41.8899854,road_vertex,way/1216288704
N12d4814183_41d8946162,12.4814183,41.8946162,road_vertex,way/125226010
N12d4814188_41d8953273,12.4814188,41.8953273,road_vertex,way/1137951718
N12d4814212_41d8950918,12.4814212,41.8950918,road_vertex,way/1144459329
N12d4814232_41d8953424,12.4814232,41.8953424,road_vertex,way/1197185113
N12d4814238_41d8850618,12.4814238,41.8850618,road_vertex,way/1272829844
N12d4814246_41d8915198,12.4814246,41.8915198,road_vertex,way/546625526
N12d4814251_41d8947284,12.4814251,41.8947284,road_vertex,way/224892438
N12d4814254_41d8953306,12.4814254,41.8953306,road_vertex,way/1137951718
N12d4814257_41d8953361,12.4814257,41.8953361,road_vertex,way/1137951718
N12d4814267_41d8946005,12.4814267,41.8946005,road_vertex,way/1144459345
N12d4814268_41d8941135,12.4814268,41.8941135,road_vertex,way/191158859
N12d4814274_41d8899352,12.4814274,41.8899352,road_vertex,way/81836874
N12d4814275_41d8946756,12.4814275,41.8946756,road_vertex,way/224892438
N12d4814279_41d8948010,12.4814279,41.8948010,road_vertex,way/224892438
N12d4814290_41d8946414,12.4814290,41.8946414,road_vertex,way/224892438
N12d4814305_41d8924893,12.4814305,41.8924893,road_vertex,way/949721438
N12d4814311_41d8893041,12.4814311,41.8893041,road_vertex,way/1216288706
N12d4814312_41d8850130,12.4814312,41.8850130,road_vertex,way/120930913
N12d4814316_41d8848108,12.4814316,41.8848108,road_vertex,way/120930913
N12d4814333_41d8911202,12.4814333,41.8911202,road_vertex,way/1238101044
N12d4814338_41d8891260,12.4814338,41.8891260,road_vertex,way/123971387
N12d4814348_41d8953450,12.4814348,41.8953450,road_vertex,way/1197185112
N12d4814358_41d8948624,12.4814358,41.8948624,road_vertex,way/224892438
N12d4814371_41d8945817,12.4814371,41.8945817,road_vertex,way/125226012
N12d4814449_41d8885188,12.4814449,41.8885188,road_vertex,way/123971387
N12d4814451_41d8886894,12.4814451,41.8886894,road_vertex,way/123971379
N12d4814471_41d8945593,12.4814471,41.8945593,road_vertex,way/125226012
N12d4814489_41d8949246,12.4814489,41.8949246,road_vertex,way/224892442
N12d4814490_41d8909569,12.4814490,41.8909569,road_vertex,way/1359176522
N12d4814515_41d8911703,12.4814515,41.8911703,road_vertex,way/123817476
N12d4814516_41d8945421,12.4814516,41.8945421,road_vertex,way/125226012
N12d4814517_41d8925843,12.4814517,41.8925843,road_vertex,way/41156424
N12d4814531_41d8851439,12.4814531,41.8851439,road_vertex,way/24468734
N12d4814567_41d8892952,12.4814567,41.8892952,road_vertex,way/1216288707
N12d4814574_41d8891147,12.4814574,41.8891147,road_vertex,way/123971387
N12d4814585_41d8956115,12.4814585,41.8956115,road_vertex,way/1297716850
N12d4814602_41d8892755,12.4814602,41.8892755,road_vertex,way/1216288707
N12d4814611_41d8895622,12.4814611,41.8895622,road_vertex,way/124077475
N12d4814620_41d8928144,12.4814620,41.8928144,road_vertex,way/41156425
N12d4814636_41d8945767,12.4814636,41.8945767,road_vertex,way/1144459345
N12d4814647_41d8956269,12.4814647,41.8956269,road_vertex,way/1297716850
N12d4814668_41d8927542,12.4814668,41.8927542,road_vertex,way/41156425
N12d4814669_41d8949763,12.4814669,41.8949763,road_vertex,way/224892438
N12d4814732_41d8942495,12.4814732,41.8942495,road_vertex,way/1144459342
N12d4814746_41d8892222,12.4814746,41.8892222,road_vertex,way/888675622
N12d4814791_41d8892928,12.4814791,41.8892928,road_vertex,way/1216288706
N12d4814803_41d8928522,12.4814803,41.8928522,road_vertex,way/41156425
N12d4814828_41d8910350,12.4814828,41.8910350,road_vertex,way/32504840
N12d4814833_41d8917472,12.4814833,41.8917472,road_vertex,way/1101819942
N12d4814853_41d8956364,12.4814853,41.8956364,road_vertex,way/1297716850
N12d4814860_41d8891816,12.4814860,41.8891816,road_vertex,way/888675622
N12d4814896_41d8927144,12.4814896,41.8927144,road_vertex,way/41156425
N12d4814896_41d8942609,12.4814896,41.8942609,road_vertex,way/1144459342
N12d4814918_41d8899976,12.4814918,41.8899976,road_vertex,way/1216288704
N12d4814918_41d8912384,12.4814918,41.8912384,road_vertex,way/123817471
