edge_id,from_node_id,to_node_id,distance_km,travel_time_min,highway,surface,access,oneway,lit,wheelchair,routable_walk,source_id
Eway/111539859_0,N12d4845158_41d8930331,N12d4846348_41d8929883,0.011038,0.13,footway,,,,,,yes,way/111539859
Eway/111539859_0_R,N12d4846348_41d8929883,N12d4845158_41d8930331,0.011038,0.13,footway,,,,,,yes,way/111539859
Eway/111539860_0,N12d4835761_41d8933907,N12d4836481_41d8934821,0.011782,0.14,footway,sett,,,,,yes,way/111539860
Eway/111539860_0_R,N12d4836481_41d8934821,N12d4835761_41d8933907,0.011782,0.14,footway,sett,,,,,yes,way/111539860
Eway/111539861_0,N12d4834158_41d8936916,N12d4833365_41d8937178,0.007181,0.09,footway,sett,,,,,yes,way/111539861
Eway/111539861_0_R,N12d4833365_41d8937178,N12d4834158_41d8936916,0.007181,0.09,footway,sett,,,,,yes,way/111539861
Eway/111539861_1,N12d4833365_41d8937178,N12d4833253_41d8937501,0.003709,0.04,footway,sett,,,,,yes,way/111539861
Eway/111539861_1_R,N12d4833253_41d8937501,N12d4833365_41d8937178,0.003709,0.04,footway,sett,,,,,yes,way/111539861
Eway/111987285_0,N12d4878701_41d8912701,N12d4877409_41d8910707,0.024617,0.30,footway,concrete,,,,,yes,way/111987285
Eway/111987285_0_R,N12d4877409_41d8910707,N12d4878701_41d8912701,0.024617,0.30,footway,concrete,,,,,yes,way/111987285
Eway/111987285_1,N12d4877409_41d8910707,N12d4877751_41d8910582,0.003154,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_1_R,N12d4877751_41d8910582,N12d4877409_41d8910707,0.003154,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_2,N12d4877751_41d8910582,N12d4878167_41d8910542,0.003472,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_2_R,N12d4878167_41d8910542,N12d4877751_41d8910582,0.003472,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_3,N12d4878167_41d8910542,N12d4878582_41d8910517,0.003446,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_3_R,N12d4878582_41d8910517,N12d4878167_41d8910542,0.003446,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_4,N12d4878582_41d8910517,N12d4878978_41d8910397,0.003539,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_4_R,N12d4878978_41d8910397,N12d4878582_41d8910517,0.003539,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_5,N12d4878978_41d8910397,N12d4879521_41d8910173,0.005139,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_5_R,N12d4879521_41d8910173,N12d4878978_41d8910397,0.005139,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_6,N12d4879521_41d8910173,N12d4879937_41d8910074,0.003615,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_6_R,N12d4879937_41d8910074,N12d4879521_41d8910173,0.003615,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_7,N12d4879937_41d8910074,N12d4880561_41d8909998,0.005234,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_7_R,N12d4880561_41d8909998,N12d4879937_41d8910074,0.005234,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_8,N12d4880561_41d8909998,N12d4881200_41d8910001,0.005289,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_8_R,N12d4881200_41d8910001,N12d4880561_41d8909998,0.005289,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_9,N12d4881200_41d8910001,N12d4881713_41d8909930,0.004319,0.05,footway,concrete,,,,,yes,way/111987285
Eway/111987285_9_R,N12d4881713_41d8909930,N12d4881200_41d8910001,0.004319,0.05,footway,concrete,,,,,yes,way/111987285
Eway/111987285_10,N12d4881713_41d8909930,N12d4882483_41d8909762,0.006642,0.08,footway,concrete,,,,,yes,way/111987285
Eway/111987285_10_R,N12d4882483_41d8909762,N12d4881713_41d8909930,0.006642,0.08,footway,concrete,,,,,yes,way/111987285
Eway/111987285_11,N12d4882483_41d8909762,N12d4883129_41d8909712,0.005376,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_11_R,N12d4883129_41d8909712,N12d4882483_41d8909762,0.005376,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_12,N12d4883129_41d8909712,N12d4883690_41d8909797,0.004739,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_12_R,N12d4883690_41d8909797,N12d4883129_41d8909712,0.004739,0.06,footway,concrete,,,,,yes,way/111987285
Eway/111987285_13,N12d4883690_41d8909797,N12d4884035_41d8909914,0.003138,0.04,footway,concrete,,,,,yes,way/111987285
Eway/111987285_13_R,N12d4884035_41d8909914,N12d4883690_41d8909797,0.003138,0.04,footway,concrete,,,,,yes,way/111987285
Eway/112166883_0,N12d4980405_41d8891080,N12d4980197_41d8890410,0.007646,0.15,steps,sett,,,,,yes,way/112166883
Eway/112166883_0_R,N12d4980197_41d8890410,N12d4980405_41d8891080,0.007646,0.15,steps,sett,,,,,yes,way/112166883
Eway/112166884_0,N12d4981149_41d8893451,N12d4981405_41d8894255,0.009188,0.18,steps,,,,,,yes,way/112166884
Eway/112166884_0_R,N12d4981405_41d8894255,N12d4981149_41d8893451,0.009188,0.18,steps,,,,,,yes,way/112166884
Eway/112166886_0,N12d4980405_41d8891080,N12d4980881_41d8892188,0.012935,0.16,footway,sett,,,,,yes,way/112166886
Eway/112166886_0_R,N12d4980881_41d8892188,N12d4980405_41d8891080,0.012935,0.16,footway,sett,,,,,yes,way/112166886
Eway/112166886_1,N12d4980881_41d8892188,N12d4981149_41d8893451,0.014218,0.17,footway,sett,,,,,yes,way/112166886
Eway/112166886_1_R,N12d4981149_41d8893451,N12d4980881_41d8892188,0.014218,0.17,footway,sett,,,,,yes,way/112166886
Eway/112166930_0,N12d4979441_41d8889491,N12d4979561_41d8889720,0.002733,0.03,footway,sett,,,,,yes,way/112166930
Eway/112166930_0_R,N12d4979561_41d8889720,N12d4979441_41d8889491,0.002733,0.03,footway,sett,,,,,yes,way/112166930
Eway/112166930_1,N12d4979561_41d8889720,N12d4979677_41d8889936,0.002587,0.03,footway,sett,,,,,yes,way/112166930
Eway/112166930_1_R,N12d4979677_41d8889936,N12d4979561_41d8889720,0.002587,0.03,footway,sett,,,,,yes,way/112166930
Eway/112167242_0,N12d4935185_41d8893721,N12d4935838_41d8893382,0.006590,0.08,footway,asphalt,,,yes,,yes,way/112167242
Eway/112167242_0_R,N12d4935838_41d8893382,N12d4935185_41d8893721,0.006590,0.08,footway,asphalt,,,yes,,yes,way/112167242
Eway/112167242_1,N12d4935838_41d8893382,N12d4936606_41d8893053,0.007335,0.09,footway,asphalt,,,yes,,yes,way/112167242
Eway/112167242_1_R,N12d4936606_41d8893053,N12d4935838_41d8893382,0.007335,0.09,footway,asphalt,,,yes,,yes,way/112167242
Eway/112167242_2,N12d4936606_41d8893053,N12d4937131_41d8892823,0.005043,0.06,footway,asphalt,,,yes,,yes,way/112167242
Eway/112167242_2_R,N12d4937131_41d8892823,N12d4936606_41d8893053,0.005043,0.06,footway,asphalt,,,yes,,yes,way/112167242
Eway/112167385_0,N12d4919032_41d8893455,N12d4918944_41d8893265,0.002235,0.03,footway,asphalt,,,,,yes,way/112167385
Eway/112167385_0_R,N12d4918944_41d8893265,N12d4919032_41d8893455,0.002235,0.03,footway,asphalt,,,,,yes,way/112167385
Eway/112167387_0,N12d4977622_41d8881919,N12d4977715_41d8882200,0.003218,0.06,steps,concrete,,,,,yes,way/112167387
Eway/112167387_0_R,N12d4977715_41d8882200,N12d4977622_41d8881919,0.003218,0.06,steps,concrete,,,,,yes,way/112167387
Eway/112167389_0,N12d4977769_41d8882364,N12d4977893_41d8882720,0.004089,0.05,footway,asphalt,,,,,yes,way/112167389
Eway/112167389_0_R,N12d4977893_41d8882720,N12d4977769_41d8882364,0.004089,0.05,footway,asphalt,,,,,yes,way/112167389
Eway/112174947_0,N12d4931926_41d8861175,N12d4935853_41d8859684,0.036492,0.44,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_0_R,N12d4935853_41d8859684,N12d4931926_41d8861175,0.036492,0.44,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_1,N12d4935853_41d8859684,N12d4943014_41d8856368,0.069812,0.84,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_1_R,N12d4943014_41d8856368,N12d4935853_41d8859684,0.069812,0.84,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_2,N12d4943014_41d8856368,N12d4943693_41d8855897,0.007683,0.09,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_2_R,N12d4943693_41d8855897,N12d4943014_41d8856368,0.007683,0.09,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_3,N12d4943693_41d8855897,N12d4944262_41d8855174,0.009318,0.11,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_3_R,N12d4944262_41d8855174,N12d4943693_41d8855897,0.009318,0.11,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_4,N12d4944262_41d8855174,N12d4944887_41d8854362,0.010406,0.12,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_4_R,N12d4944887_41d8854362,N12d4944262_41d8855174,0.010406,0.12,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_5,N12d4944887_41d8854362,N12d4945457_41d8852832,0.017655,0.21,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_5_R,N12d4945457_41d8852832,N12d4944887_41d8854362,0.017655,0.21,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_6,N12d4945457_41d8852832,N12d4945820_41d8851802,0.011841,0.14,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_6_R,N12d4945820_41d8851802,N12d4945457_41d8852832,0.011841,0.14,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_7,N12d4945820_41d8851802,N12d4946391_41d8850693,0.013206,0.16,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_7_R,N12d4946391_41d8850693,N12d4945820_41d8851802,0.013206,0.16,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_8,N12d4946391_41d8850693,N12d4947113_41d8849199,0.017655,0.21,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_8_R,N12d4947113_41d8849199,N12d4946391_41d8850693,0.017655,0.21,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_9,N12d4947113_41d8849199,N12d4947327_41d8848632,0.006549,0.08,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_9_R,N12d4947327_41d8848632,N12d4947113_41d8849199,0.006549,0.08,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_10,N12d4947327_41d8848632,N12d4948953_41d8844255,0.050497,0.61,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_10_R,N12d4948953_41d8844255,N12d4947327_41d8848632,0.050497,0.61,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_11,N12d4948953_41d8844255,N12d4949224_41d8843681,0.006765,0.08,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174947_11_R,N12d4949224_41d8843681,N12d4948953_41d8844255,0.006765,0.08,footway,fine_gravel,,,,,yes,way/112174947
Eway/112174951_0,N12d4944256_41d8845382,N12d4940405_41d8847255,0.038080,0.46,footway,,,,,,yes,way/112174951
Eway/112174951_0_R,N12d4940405_41d8847255,N12d4944256_41d8845382,0.038080,0.46,footway,,,,,,yes,way/112174951
Eway/112174951_1,N12d4940405_41d8847255,N12d4940009_41d8847324,0.003367,0.04,footway,,,,,,yes,way/112174951
Eway/112174951_1_R,N12d4940009_41d8847324,N12d4940405_41d8847255,0.003367,0.04,footway,,,,,,yes,way/112174951
Eway/112174951_2,N12d4940009_41d8847324,N12d4939579_41d8847261,0.003628,0.04,footway,,,,,,yes,way/112174951
Eway/112174951_2_R,N12d4939579_41d8847261,N12d4940009_41d8847324,0.003628,0.04,footway,,,,,,yes,way/112174951
Eway/117091201_0,N12d4921428_41d8944513,N12d4921667_41d8943894,0.007162,0.09,footway,asphalt,,,,,yes,way/117091201
Eway/117091201_0_R,N12d4921667_41d8943894,N12d4921428_41d8944513,0.007162,0.09,footway,asphalt,,,,,yes,way/117091201
Eway/117091201_1,N12d4921667_41d8943894,N12d4921920_41d8943242,0.007546,0.09,footway,asphalt,,,,,yes,way/117091201
Eway/117091201_1_R,N12d4921920_41d8943242,N12d4921667_41d8943894,0.007546,0.09,footway,asphalt,,,,,yes,way/117091201
Eway/119380750_0,N12d4937131_41d8911974,N12d4937821_41d8911492,0.007832,0.09,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_0_R,N12d4937821_41d8911492,N12d4937131_41d8911974,0.007832,0.09,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_1,N12d4937821_41d8911492,N12d4938448_41d8911049,0.007155,0.09,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_1_R,N12d4938448_41d8911049,N12d4937821_41d8911492,0.007155,0.09,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_2,N12d4938448_41d8911049,N12d4940127_41d8910198,0.016814,0.20,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_2_R,N12d4940127_41d8910198,N12d4938448_41d8911049,0.016814,0.20,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_3,N12d4940127_41d8910198,N12d4943541_41d8909769,0.028659,0.34,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_3_R,N12d4943541_41d8909769,N12d4940127_41d8910198,0.028659,0.34,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_4,N12d4943541_41d8909769,N12d4944145_41d8909892,0.005183,0.06,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_4_R,N12d4944145_41d8909892,N12d4943541_41d8909769,0.005183,0.06,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_5,N12d4944145_41d8909892,N12d4944474_41d8913142,0.036241,0.43,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_5_R,N12d4944474_41d8913142,N12d4944145_41d8909892,0.036241,0.43,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_6,N12d4944474_41d8913142,N12d4945007_41d8914991,0.021028,0.25,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_6_R,N12d4945007_41d8914991,N12d4944474_41d8913142,0.021028,0.25,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_7,N12d4945007_41d8914991,N12d4944801_41d8916112,0.012581,0.15,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_7_R,N12d4944801_41d8916112,N12d4945007_41d8914991,0.012581,0.15,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_8,N12d4944801_41d8916112,N12d4944261_41d8917289,0.013830,0.17,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_8_R,N12d4944261_41d8917289,N12d4944801_41d8916112,0.013830,0.17,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_9,N12d4944261_41d8917289,N12d4943114_41d8919254,0.023823,0.29,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_9_R,N12d4943114_41d8919254,N12d4944261_41d8917289,0.023823,0.29,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_10,N12d4943114_41d8919254,N12d4943094_41d8920204,0.010565,0.13,footway,asphalt,,,yes,,yes,way/119380750
Eway/119380750_10_R,N12d4943094_41d8920204,N12d4943114_41d8919254,0.010565,0.13,footway,asphalt,,,yes,,yes,way/119380750
Eway/119550688_0,N12d4821813_41d8906159,N12d4826047_41d8906318,0.035092,0.42,service,,,yes,yes,,yes,way/119550688
Eway/119550688_1,N12d4826047_41d8906318,N12d4834538_41d8906621,0.070366,0.84,service,,,yes,yes,,yes,way/119550688
Eway/119666623_0,N12d4826764_41d8914286,N12d4826643_41d8914444,0.002022,0.04,steps,sett,,,no,,yes,way/119666623
Eway/119666623_0_R,N12d4826643_41d8914444,N12d4826764_41d8914286,0.002022,0.04,steps,sett,,,no,,yes,way/119666623
Eway/119666623_1,N12d4826643_41d8914444,N12d4826582_41d8914588,0.001679,0.03,steps,sett,,,no,,yes,way/119666623
Eway/119666623_1_R,N12d4826582_41d8914588,N12d4826643_41d8914444,0.001679,0.03,steps,sett,,,no,,yes,way/119666623
Eway/119666623_2,N12d4826582_41d8914588,N12d4826548_41d8914772,0.002065,0.04,steps,sett,,,no,,yes,way/119666623
Eway/119666623_2_R,N12d4826548_41d8914772,N12d4826582_41d8914588,0.002065,0.04,steps,sett,,,no,,yes,way/119666623
Eway/119666623_3,N12d4826548_41d8914772,N12d4826348_41d8914876,0.002019,0.04,steps,sett,,,no,,yes,way/119666623
Eway/119666623_3_R,N12d4826348_41d8914876,N12d4826548_41d8914772,0.002019,0.04,steps,sett,,,no,,yes,way/119666623
Eway/119666623_4,N12d4826348_41d8914876,N12d4826216_41d8914971,0.001520,0.03,steps,sett,,,no,,yes,way/119666623
Eway/119666623_4_R,N12d4826216_41d8914971,N12d4826348_41d8914876,0.001520,0.03,steps,sett,,,no,,yes,way/119666623
Eway/119666623_5,N12d4826216_41d8914971,N12d4826184_41d8915020,0.000606,0.01,steps,sett,,,no,,yes,way/119666623
Eway/119666623_5_R,N12d4826184_41d8915020,N12d4826216_41d8914971,0.000606,0.01,steps,sett,,,no,,yes,way/119666623
Eway/119666623_6,N12d4826184_41d8915020,N12d4826192_41d8915079,0.000659,0.01,steps,sett,,,no,,yes,way/119666623
Eway/119666623_6_R,N12d4826192_41d8915079,N12d4826184_41d8915020,0.000659,0.01,steps,sett,,,no,,yes,way/119666623
Eway/119666623_7,N12d4826192_41d8915079,N12d4826251_41d8915158,0.001005,0.02,steps,sett,,,no,,yes,way/119666623
Eway/119666623_7_R,N12d4826251_41d8915158,N12d4826192_41d8915079,0.001005,0.02,steps,sett,,,no,,yes,way/119666623
Eway/119666623_8,N12d4826251_41d8915158,N12d4826339_41d8915218,0.000988,0.02,steps,sett,,,no,,yes,way/119666623
Eway/119666623_8_R,N12d4826339_41d8915218,N12d4826251_41d8915158,0.000988,0.02,steps,sett,,,no,,yes,way/119666623
Eway/119666623_9,N12d4826339_41d8915218,N12d4826539_41d8915328,0.002058,0.04,steps,sett,,,no,,yes,way/119666623
Eway/119666623_9_R,N12d4826539_41d8915328,N12d4826339_41d8915218,0.002058,0.04,steps,sett,,,no,,yes,way/119666623
Eway/119666623_10,N12d4826539_41d8915328,N12d4826882_41d8915620,0.004313,0.09,steps,sett,,,no,,yes,way/119666623
Eway/119666623_10_R,N12d4826882_41d8915620,N12d4826539_41d8915328,0.004313,0.09,steps,sett,,,no,,yes,way/119666623
Eway/119666623_11,N12d4826882_41d8915620,N12d4827361_41d8916008,0.005860,0.12,steps,sett,,,no,,yes,way/119666623
Eway/119666623_11_R,N12d4827361_41d8916008,N12d4826882_41d8915620,0.005860,0.12,steps,sett,,,no,,yes,way/119666623
Eway/120853129_0,N12d4836032_41d8830113,N12d4835447_41d8831330,0.014373,0.17,service,sett,,,,,yes,way/120853129
Eway/120853129_0_R,N12d4835447_41d8831330,N12d4836032_41d8830113,0.014373,0.17,service,sett,,,,,yes,way/120853129
Eway/120853129_1,N12d4835447_41d8831330,N12d4835326_41d8831514,0.002278,0.03,service,sett,,,,,yes,way/120853129
Eway/120853129_1_R,N12d4835326_41d8831514,N12d4835447_41d8831330,0.002278,0.03,service,sett,,,,,yes,way/120853129
Eway/120853129_2,N12d4835326_41d8831514,N12d4835132_41d8831602,0.001881,0.02,service,sett,,,,,yes,way/120853129
Eway/120853129_2_R,N12d4835132_41d8831602,N12d4835326_41d8831514,0.001881,0.02,service,sett,,,,,yes,way/120853129
Eway/120853129_3,N12d4835132_41d8831602,N12d4834878_41d8831630,0.002126,0.03,service,sett,,,,,yes,way/120853129
Eway/120853129_3_R,N12d4834878_41d8831630,N12d4835132_41d8831602,0.002126,0.03,service,sett,,,,,yes,way/120853129
Eway/120853129_4,N12d4834878_41d8831630,N12d4834606_41d8831550,0.002421,0.03,service,sett,,,,,yes,way/120853129
Eway/120853129_4_R,N12d4834606_41d8831550,N12d4834878_41d8831630,0.002421,0.03,service,sett,,,,,yes,way/120853129
Eway/120880023_0,N12d4829978_41d8840129,N12d4827495_41d8838090,0.030604,0.37,residential,asphalt,,yes,yes,,yes,way/120880023
Eway/120880024_0,N12d4833535_41d8833728,N12d4832842_41d8835275,0.018133,0.22,residential,asphalt,,yes,yes,,yes,way/120880024
Eway/120880024_1,N12d4832842_41d8835275,N12d4831567_41d8837525,0.027154,0.33,residential,asphalt,,yes,yes,,yes,way/120880024
Eway/120880024_2,N12d4831567_41d8837525,N12d4829978_41d8840129,0.031803,0.38,residential,asphalt,,yes,yes,,yes,way/120880024
Eway/120930913_0,N12d4819278_41d8844644,N12d4818554_41d8845013,0.007263,0.09,footway,,,,,,yes,way/120930913
Eway/120930913_0_R,N12d4818554_41d8845013,N12d4819278_41d8844644,0.007263,0.09,footway,,,,,,yes,way/120930913
Eway/120930913_1,N12d4818554_41d8845013,N12d4817521_41d8845572,0.010572,0.13,footway,,,,,,yes,way/120930913
Eway/120930913_1_R,N12d4817521_41d8845572,N12d4818554_41d8845013,0.010572,0.13,footway,,,,,,yes,way/120930913
Eway/120930913_2,N12d4817521_41d8845572,N12d4816408_41d8846291,0.012199,0.15,footway,,,,,,yes,way/120930913
Eway/120930913_2_R,N12d4816408_41d8846291,N12d4817521_41d8845572,0.012199,0.15,footway,,,,,,yes,way/120930913
Eway/120930913_3,N12d4816408_41d8846291,N12d4815751_41d8846770,0.007613,0.09,footway,,,,,,yes,way/120930913
Eway/120930913_3_R,N12d4815751_41d8846770,N12d4816408_41d8846291,0.007613,0.09,footway,,,,,,yes,way/120930913
Eway/120930913_4,N12d4815751_41d8846770,N12d4815081_41d8847369,0.008668,0.10,footway,,,,,,yes,way/120930913
Eway/120930913_4_R,N12d4815081_41d8847369,N12d4815751_41d8846770,0.008668,0.10,footway,,,,,,yes,way/120930913
Eway/120930913_5,N12d4815081_41d8847369,N12d4814316_41d8848108,0.010375,0.12,footway,,,,,,yes,way/120930913
Eway/120930913_5_R,N12d4814316_41d8848108,N12d4815081_41d8847369,0.010375,0.12,footway,,,,,,yes,way/120930913
Eway/120930913_6,N12d4814316_41d8848108,N12d4813565_41d8848777,0.009695,0.12,footway,,,,,,yes,way/120930913
Eway/120930913_6_R,N12d4813565_41d8848777,N12d4814316_41d8848108,0.009695,0.12,footway,,,,,,yes,way/120930913
Eway/120930913_7,N12d4813565_41d8848777,N12d4812921_41d8849346,0.008274,0.10,footway,,,,,,yes,way/120930913
Eway/120930913_7_R,N12d4812921_41d8849346,N12d4813565_41d8848777,0.008274,0.10,footway,,,,,,yes,way/120930913
Eway/120930913_8,N12d4812921_41d8849346,N12d4813199_41d8849601,0.003652,0.04,footway,,,,,,yes,way/120930913
Eway/120930913_8_R,N12d4813199_41d8849601,N12d4812921_41d8849346,0.003652,0.04,footway,,,,,,yes,way/120930913
Eway/120930913_9,N12d4813199_41d8849601,N12d4813829_41d8849941,0.006442,0.08,footway,,,,,,yes,way/120930913
Eway/120930913_9_R,N12d4813829_41d8849941,N12d4813199_41d8849601,0.006442,0.08,footway,,,,,,yes,way/120930913
Eway/120930913_10,N12d4813829_41d8849941,N12d4814312_41d8850130,0.004517,0.05,footway,,,,,,yes,way/120930913
Eway/120930913_10_R,N12d4814312_41d8850130,N12d4813829_41d8849941,0.004517,0.05,footway,,,,,,yes,way/120930913
